angle,angular_velocity,cart_position,cart_velocity
0.009975640381435547,0.03601945428838921,0.141573891696852,-0.06042480300564764
0.010320300852674755,0.03291884200391694,0.14099111942251613,-0.05612908920225301
0.010633819573261852,0.029790543899978914,0.14045163675499595,-0.05176693253481845
0.010915960150056506,0.026642648696311198,0.13995604927222371,-0.0473501035151805
0.01116656662234361,0.023483155609028222,0.13950484517740627,-0.042890306446567314
0.011385562477210294,0.020319956416148824,0.13909839609798644,-0.038399152050407004
0.011572949488446066,0.017160818093392566,0.1387369581548705,-0.033888130786532925
0.011728806384825586,0.014013366051709148,0.13842067329472435,-0.029368586919478544
0.011853287353938055,0.010885068005981716,0.13814957087762736,-0.024851693380838945
0.011946620388011421,0.007783218502312754,0.13792356951188744,-0.02034842747489761
0.012009105478443437,0.004714924129262639,0.13774247912736262,-0.01586954747188239
0.012041112665995082,0.0016870894363691185,0.13760600327820544,-0.011425570130330987
0.012043079953824896,-0.0012935964187667588,0.13751374166554628,-0.007026749187120033
0.012015511090745376,-0.004220672275583511,0.13746519287026102,-0.002683054850749679
0.011958973232264863,-0.007087916810643597,0.13745975728562726,0.0015958456695160392
0.011874094487140188,-0.009889359597524032,0.13749674023936295,0.005800606569067985
0.011761561357307007,-0.012619291373363022,0.13757535529425977,0.009922220761376856
0.011622116079176124,-0.01527227350092923,0.13769472771637403,0.013952036075914671
0.011456553874385402,-0.01784314661708706,0.1378538980995177,0.017881770320111387
0.011265720118178151,-0.020327038460526844,0.13805182613460265,0.021703525187932525
0.011050507433640276,-0.022719370873611193,0.13828739451223263,0.025409799000703823
0.010811852720070111,-0.025015865975156294,0.13855941294680843,0.028993498268836213
0.010550734123776934,-0.027212551502917657,0.13886662231031377,0.0324479480661124
0.010268167959606805,-0.02930576532648125,0.13920769886388037,0.0357669012111794
0.009965205591477838,-0.031292159133171,0.13958125857519266,0.03894454625384347
0.009642930280171462,-0.03316870129146901,0.1399858615097821,0.04197551426667851
0.00930245400657201,-0.03493267889830293,0.14042001628428163,0.0448548844453309
0.008944914278474308,-0.03658169901838214,0.1408821845697579,0.04757818852372634
0.008571470928988151,-0.03811368912555728,0.14137078563331498,0.050141414013151746
0.008183302914460086,-0.039526896757932264,0.14188420090626713,0.05254100627689204
0.007781605119707049,-0.04081988840017052,0.14242077856730714,0.05477386945474143
0.007367585178213732,-0.04199154760810327,0.1429788381292538,0.056837366254276406
0.0069424603147863395,-0.04304107239236334,0.14355667501814265,0.05872931662826705
0.00650745421798047,-0.043967971879328445,0.1441525651336303,0.06044799536000946
0.006063793949430463,-0.04477206226915941,0.14476476937991223,0.0619921285806797
0.005612706897002576,-0.0454534621121563,0.14539153815660524,0.0633608892450338
0.00515541777847527,-0.0460125869260255,0.146031115799321,0.06455389159390412
0.004693145702217514,-0.04645014317794874,0.14668174495995012,0.06557118463396563
0.0042271012910909955,-0.046767121656567184,0.14734167091699207,0.06641324466716247
0.0037584838755453202,-0.04696479026013691,0.14800914580659785,0.06708096690399065
0.00328847876160744,-0.04704468622817188,0.1486824327653438,0.06757565619652532
0.002818254579188524,-0.0470086078448654,0.14935980997612094,0.06789901692865603
0.002348960715844197,-0.04685860564346707,0.15003957460890677,0.0680531421024488
0.0018817248408283178,-0.046596973141588005,0.15072004664858163,0.06804050166088792
0.0014176505239772658,-0.04622623713811071,0.15139957260236103,0.06786393008846041
0.0009578149536519086,-0.04574914760298968,0.1520765290798348,0.06752661333213122
0.0005032667576490085,-0.045168667191744484,0.15274932623903464,0.06703207508621661
5.502393067373054e-05,-0.04448796041686727,0.15341641109239068,0.066384162485496
-0.0003859281283589081,-0.04371038250869282,0.1540762706668845,0.06558703125160872
-0.0008186384662524256,-0.042839467998510405,0.15472743501315983,0.06464513033836224
-0.0012421923100743306,-0.04187891905683485,0.15536848005881004,0.0635631861220329
-0.0016557126840352646,-0.04083259361980044,0.15599803030152487,0.06234618618307054
-0.002058361906747832,-0.039704493336597126,0.15661476133824298,0.06099936272582511
-0.0024493429672396367,-0.03849875137073626,0.1572174022269246,0.05952817568300031
-0.0028279007784217953,-0.03721962008771553,0.15780473767802433,0.057938295551505876
-0.0031933233070383675,-0.03587145866135202,0.1583756100732113,0.05623558600623149
-0.00354494257944291,-0.03445872063067211,0.15892892130934663,0.05442608633800244
-0.0038821355628649314,-0.0329859414387902,0.15946363446618986,0.05251599376160388
-0.004204324922140673,-0.03145772598467831,0.15997877529676188,0.050511645639280366
-0.004510979652188637,-0.0298787362181296,0.1604734335397433,0.04841950166453258
-0.004801615586809982,-0.028253678807554153,0.16094676405373193,0.04624612605034956
-0.0050757957846865815,-0.02658729290951857,0.1613979877736205,0.04399816976523385
-0.0053331307937347795,-0.024884338068156757,0.16182639248978503,0.04168235285950465
-0.005573278795249866,-0.02314958227174062,0.1622313334511943,0.03930544692340362
-0.005795945629544756,-0.0213877901928109,0.16261223379396078,0.03687425771748364
-0.00600088470504564,-0.019603711637333394,0.16296858479725274,0.034395608014637175
-0.006187896793057119,-0.017802070227368596,0.16329994596887465,0.03187632069192239
-0.006356829710649119,-0.015987552340726463,0.1636059449631986,0.029323202109076033
-0.006507577894347297,-0.014164796330026843,0.16388627733449096,0.02674302580926683
-0.006640081867527453,-0.012338382042503093,0.1641407061290278,0.024142516576246543
-0.006754327604622216,-0.010512820660775224,0.16436906131972673,0.021528334880602205
-0.006850345795444886,-0.008692544883682783,0.16457123908734161,0.01890706174630692
-0.0069282110131203434,-0.006881899465109765,0.16474720095257214,0.016285184067212514
-0.00698804078928643,-0.00508513212755716,0.16489697276372736,0.013669080401530066
-0.007029994600390715,-0.0033063848660263104,0.16502064354485532,0.011065007270707711
-0.0070542727690572045,-0.0015496856565708494,0.1651183642095066,0.008479085987444578
-0.00706111528463499,0.00018105941734072395,0.16519034614553813,0.005917290035878658
-0.007050800547166162,0.0018820736087329839,0.1652368596765859,0.0033854330252600646
-0.007023644039123321,0.0035497165106115553,0.16525823240603896,0.0008891572366733838
-0.006979996929367781,0.005180490609571527,0.16525484744953428,-0.0015660772193917876
-0.0069202446138679685,0.0067710473812978116,0.16522714156216148,-0.003975002618600329
-0.0068448051977936745,0.008318192920957793,0.16517560316671667,-0.006332553197224953
-0.0067541279236656765,0.009818893102711012,0.1651007702894794,-0.00863387407304719
-0.006648691550291904,0.011270278263778197,0.16500322841010095,-0.010874329502049723
-0.00652900268726086,0.012669647409720488,0.1648836082322911,-0.013049510462029687
-0.006395594089790512,0.014014471938776918,0.16474258338206887,-0.015155241556040488
-0.0062490229187464556,0.01530239888429199,0.16458086804040647,-0.017187587230335567
-0.006089868970647023,0.016531253675433188,0.16439921451713854,-0.0191428573032375
-0.005918732882465226,0.017699042417548414,0.16419841077303735,-0.021017611803086096
-0.005736234316018311,0.01880395369464336,0.16397927789696348,-0.02280866511512593
-0.005543010126705338,0.01984435989756662,0.1637426675449952,-0.024513089438873363
-0.005339712521311931,0.0208188180825737,0.16348945934841555,-0.026128217559152095
-0.005127007209549345,0.021726070365997868,0.16322055829739687,-0.02765164493560097
-0.004905571553932585,0.022565043861784016,0.1629368921071657,-0.02908123111703514
-0.004676092722529766,0.023334850169639085,0.16263940857336026,-0.03041510048857802
-0.00443926584903257,0.024034784422517275,0.16232907292320592,-0.03165164236097414
-0.004195792204505813,0.02466432390308828,0.16200686516903218,-0.0327895104129387
-0.003946377385073201,0.025223126239730102,0.16167377747053996,-0.03382762149879556
-0.0036917295196867007,0.02571102719344287,0.16133081151209822,-0.03476515383499912
-0.003432557502008877,0.026128038047894844,0.16097897590120658,-0.03560154458042388
-0.0031695692503116283,0.026474342615584557,0.16061928359410602,-0.036336486826537166
-0.0029034699991612577,0.02675029387383264,0.16025274935435216,-0.036969926014741854
-0.002634960626519268,0.02695641024500151,0.15988038724998746,-0.03750205579928648
-0.002364736019741119,0.027093371535979818,0.15950320819475974,-0.03793331337518667
-0.002093483483801866,0.027162014552559968,0.15912221753863454,-0.03826437429158386
-0.0018218811949186112,0.027163328404880286,0.15873841271264033,-0.0384961467718823
-0.0015505967025755346,0.027098449520597662,0.15835278093286803,-0.03862976556285315
-0.0012802854827883964,0.02696865638290095,0.1579662969682202,-0.03866658533567292
-0.0010115895452723516,0.026775364010869707,0.15757992097627213,-0.03860817366257286
-0.0007451360970001627,0.026520118200026543,0.1571945964113674,-0.038456303593414315
-0.0004815362644579658,0.026204589541224243,0.15681124800882415,-0.03821294585707335
-0.00022138387672314142,0.025830567236250993,0.1564307798488769,-0.03788026071301458
3.474568869593858e-05,0.02539995272872855,0.1560540735037234,-0.03746058947886027
0.0002862965955049515,0.024914753169019394,0.15568198627078542,-0.03695644576011542
0.0005327335721877184,0.0243770747319503,0.15531534949502976,-0.03637050640849394
0.0007735428681118886,0.02378911580620194,0.15495496698293057,-0.03570560223550529
0.0010082331409871984,0.02315316007420788,0.1546016135103857,-0.03496470850810559
0.001236336274675438,0.02247156950135264,0.15425603342663263,-0.034150935253293414
0.0014574081265386395,0.021746777253158295,0.1539189393559398,-0.0332675173985395
0.0016710292036981513,0.020981280559003588,0.1535910109985809,-0.03231780477488163
0.00187680526776174,0.020177633540730225,0.15327289403233196,-0.0313052520093937
0.0020743678677582317,0.01933844002425892,0.1529651991154648,-0.0302334083335519
0.002263374801199052,0.018466346352064695,0.15266850099194668,-0.029105907333773072
0.0024435105033629324,0.017564034214048275,0.15238333769929438,-0.027926456670092293
0.002614486365073663,0.016634213513989967,0.15211020987927337,-0.026698827788580737
0.0027760409794106754,0.01567961528838569,0.15184958019137884,-0.025426845652682287
0.0029279403179581207,0.014702984694043741,0.15160187282878587,-0.024114378518170828
